artwork_id,title,category,medium,date,height_cm,width_cm,image_url_template,collecting_institution,image_url_normalized
515b324b9562c8fee200194d,Wisdom (Sagesse),Print,Lithograph in black on china paper,1893,,,https://d32dm0rphc51dk.cloudfront.net/IcoHENBnc5vUJUJ1WVOtrg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/IcoHENBnc5vUJUJ1WVOtrg/normalized.jpg
515b3256223afaab8f0007d7,The Arch with a Shell Ornament,Print,"Etching, engraving, sulphur tint or open bite, drypoint",published 1800/1809,,,https://d32dm0rphc51dk.cloudfront.net/Z73QChsAc6Z3Ei7bdT6CfQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/Z73QChsAc6Z3Ei7bdT6CfQ/normalized.jpg
515b325f9562c86fb80019b3,Christ Crowned with Thorns,Print,"Metalcut, hand-colored in green, light rose, and yellow",1470/1480,,,https://d32dm0rphc51dk.cloudfront.net/W-jBynOmr5mDGOfPbbWlbg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/W-jBynOmr5mDGOfPbbWlbg/normalized.jpg
515b32a538ad2dfb2f0004d1,Goatherd Piping to Four Goats,Print,Etching on blue paper with white heightening,,,,https://d32dm0rphc51dk.cloudfront.net/9ZHjhyAD77uDCi87T7bWEA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/9ZHjhyAD77uDCi87T7bWEA/normalized.jpg
515b32b8223afaab8f00080b,Christ's Descent in Limbo,Print,"Metalcut, hand-colored in yellow, red-brown lake, and green",1460/1480,,,https://d32dm0rphc51dk.cloudfront.net/F8f3f0Q6yEB3RAeLEgkDCg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/F8f3f0Q6yEB3RAeLEgkDCg/normalized.jpg
515b32e005635113a5001bf8,Wrestling Bathers (Baigneuses luttants),Print,Lithograph (zinc) with wash,ca. 1896,,,https://d32dm0rphc51dk.cloudfront.net/00TD68virtxtmaB_7FnbEw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/00TD68virtxtmaB_7FnbEw/normalized.jpg
515b32e4223afaab8f000824,Shepherd with Lamb,Print,Etching with engraving,probably c. 1645/1656,,,https://d32dm0rphc51dk.cloudfront.net/ZM54u4bs1GG9nI-GnBzYjA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/ZM54u4bs1GG9nI-GnBzYjA/normalized.jpg
515b32f7223afa9b3e000548,"Appuyez fort, ça fait rentrer la bosse...",Print,Lithograph on newsprint,1838,,,https://d32dm0rphc51dk.cloudfront.net/E6waigGh3d_GMKchbADCZQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/E6waigGh3d_GMKchbADCZQ/normalized.jpg
515b3313056351dc33001ae9,Three Cottages,Print,Etching with engraving,probably c. 1645/1656,,,https://d32dm0rphc51dk.cloudfront.net/rnAzSWTl5fqGxtB5uH7-gA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/rnAzSWTl5fqGxtB5uH7-gA/normalized.jpg
515b3327056351dc33001af7,"Male Saint Standing, with Folded Arms, Facing to the Left",Print,Chiaroscuro woodcut,1781,,,https://d32dm0rphc51dk.cloudfront.net/R-tGwkPxuzuoJ-P5bwUTsg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/R-tGwkPxuzuoJ-P5bwUTsg/normalized.jpg
515b336838ad2dfb2f000541,Robbers on Horseback,Print,Mezzotint,,,,https://d32dm0rphc51dk.cloudfront.net/7Jp-p0rwi-xl76-jOwK3wQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/7Jp-p0rwi-xl76-jOwK3wQ/normalized.jpg
515b33ee9562c86fb8001a86,John Augustus Tulk,Print,Stipple engraving and etching,1808,,,https://d32dm0rphc51dk.cloudfront.net/z521UtKfLAkFzWQjC2hqhQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/z521UtKfLAkFzWQjC2hqhQ/normalized.jpg
515b341105635113a5001c8d,The First Come Best Served,Print,Aquatint and etching in bistre,1786,,,https://d32dm0rphc51dk.cloudfront.net/-A_Y2etnVAkOEuJZSVpZAQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/-A_Y2etnVAkOEuJZSVpZAQ/normalized.jpg
515b341a38ad2d25a7000868,Lady with Guitar,Print,Transfer technique (aquatint?),1781,,,https://d32dm0rphc51dk.cloudfront.net/cdvIVM8ZvoMoA4mKlogB9Q/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/cdvIVM8ZvoMoA4mKlogB9Q/normalized.jpg
515b343d056351dc33001b64,Charge,Print,Pen-and-tusche lithograph,1803,,,https://d32dm0rphc51dk.cloudfront.net/BXwiSPnhWPOX2wQPSHtsnQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/BXwiSPnhWPOX2wQPSHtsnQ/normalized.jpg
515b349c05635113a5001cc2,Gathering Berries,Print,Wood engraving,published 1874,,,https://d32dm0rphc51dk.cloudfront.net/qBNemInutOuhkpARDI1Z8w/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/qBNemInutOuhkpARDI1Z8w/normalized.jpg
515b351e9562c86fb8001b4f,"Lender Full Face in ""Chilperic"" (Lender de face dans ""Chilpéric"")",Print,Lithograph in olive green,1895,,,https://d32dm0rphc51dk.cloudfront.net/YfnJtAYJuqfybngpyyJS5w/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/YfnJtAYJuqfybngpyyJS5w/normalized.jpg
515b355c056351dc33001c23,Sesta Scena di Tutto Cielo,Print,Etching on laid paper [restrike],1637,,,https://d32dm0rphc51dk.cloudfront.net/aot9mwoDBjKCMNBYNhy0oA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/aot9mwoDBjKCMNBYNhy0oA/normalized.jpg
515b356538ad2d25a7000947,"H.W. Longfellow, 2nd plate",Print,Transfer lithograph?,,,,https://d32dm0rphc51dk.cloudfront.net/UPjWLj-rO6xqqu9Ljzu9KQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/UPjWLj-rO6xqqu9Ljzu9KQ/normalized.jpg
515b3585056351dc33001c3a,Wayside Shrine in Brittany (Le calvaire Breton),Print,Woodcut on japan paper,in or after 1895,,,https://d32dm0rphc51dk.cloudfront.net/RDrXycoxVzlB2zKTgdSQQA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/RDrXycoxVzlB2zKTgdSQQA/normalized.jpg
515b359b223afa29bd0000e5,L'honneur d'être parrain,Print,Lithograph on newsprint,1844,,,https://d32dm0rphc51dk.cloudfront.net/l3s2PuZ9pFXvhM9A1sJ6kw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/l3s2PuZ9pFXvhM9A1sJ6kw/normalized.jpg
515b35a19562c8fee2001b65,Large Resurrection (Grosse Auferstehung),Print,Drypoint [proof],1913,,,https://d32dm0rphc51dk.cloudfront.net/YLSIqSoqsnlHgow7fJUXDw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/YLSIqSoqsnlHgow7fJUXDw/normalized.jpg
515b35bb05635113a5001d41,Nocturne,Print,Lithotint,1878,,,https://d32dm0rphc51dk.cloudfront.net/bM_HZdvadQ2kSOLJgRhYJw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/bM_HZdvadQ2kSOLJgRhYJw/normalized.jpg
515b35c2223afa29bd0000f3,Vous n'avez pas besoin de me rappeler ses titres...,Print,Gillotype on newsprint,1871,,,https://d32dm0rphc51dk.cloudfront.net/iSYNArlt0ZR9AnKU00xK_g/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/iSYNArlt0ZR9AnKU00xK_g/normalized.jpg
515b35f038ad2d25a7000982,Philip II of Spain on His Throne,Print,Etching on laid paper [restrike],1612,,,https://d32dm0rphc51dk.cloudfront.net/MdXLxHfbdjvO_i8Ql6ozSw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/MdXLxHfbdjvO_i8Ql6ozSw/normalized.jpg
515b36119562c86fb8001bdd,Gloucester Harbor,Print,Wood engraving,published 1873,,,https://d32dm0rphc51dk.cloudfront.net/bc-Kt-SgrZiP_4cJCfUjpQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/bc-Kt-SgrZiP_4cJCfUjpQ/normalized.jpg
515b364038ad2dfb2f0006aa,Canards Sauvages,Print,Chiaroscuro lithograph,,,,https://d32dm0rphc51dk.cloudfront.net/OfyHxi06W7_cWLvdIfdT1g/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/OfyHxi06W7_cWLvdIfdT1g/normalized.jpg
515b3649223afaab8f0009eb,The Drawing Lesson,Print,Drypoint [reprinted by ambroise vollard],1888/1890,,,https://d32dm0rphc51dk.cloudfront.net/Zho_wFmL0RI74BelnyeRDg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/Zho_wFmL0RI74BelnyeRDg/normalized.jpg
515b366138ad2d25a70009ce,"Leloir and Moreno in ""Les femmes savantes"" (Leloir et Moreno dans ""Les femmes savantes"")",Print,Lithograph in black,1894,,,https://d32dm0rphc51dk.cloudfront.net/K0u-9oiMtfcBHwKN-xi5mw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/K0u-9oiMtfcBHwKN-xi5mw/normalized.jpg
515b368a9562c86fb8001c03,Chamois (Chamois),Print,Etching finished with burin,,,,https://d32dm0rphc51dk.cloudfront.net/MeFVN8TxeNm3KsOgXvLLwA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/MeFVN8TxeNm3KsOgXvLLwA/normalized.jpg
515b368c05635113a5001dbb,Job's Evil Dreams,Print,Engraving on india paper,1825,,,https://d32dm0rphc51dk.cloudfront.net/EM-tSLzTa0gAb4jt993Uow/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/EM-tSLzTa0gAb4jt993Uow/normalized.jpg
515b36a8056351dc33001ccf,The Arch with a Shell Ornament,Print,"Etching, engraving, scratching, sulphur tint or open bite, drypoint",published 1750/1758,,,https://d32dm0rphc51dk.cloudfront.net/zBewxr-2SIiE7C3csqhsgw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/zBewxr-2SIiE7C3csqhsgw/normalized.jpg
515b050f05635113a50002ec,Thirius de Pautrizel,"Drawing, Collage or other Work on Paper","Pen and gray ink with gray wash and pale brown wash (on the face) over touches of graphite, heightened with white gouache on laid paper, laid down on an old circular mount",June or July 1795,,,https://d32dm0rphc51dk.cloudfront.net/UX3kitBePKLmTbV0LsAAxg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/UX3kitBePKLmTbV0LsAAxg/normalized.jpg
515b05279562c86fb80001b4,Studies of Glass Jars and Figures (recto),"Drawing, Collage or other Work on Paper",Pen and brown ink with brown wash on laid paper (recto); pen and brown ink over red chalk on laid paper (verso),1570s/1580s,,,https://d32dm0rphc51dk.cloudfront.net/SCoet0tJ629kZ7PwuZLMww/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/SCoet0tJ629kZ7PwuZLMww/normalized.jpg
515b05599562c8fee2000178,Spectators at the Grand Prix,"Drawing, Collage or other Work on Paper",Watercolor and gouache over graphite,1888,,,https://d32dm0rphc51dk.cloudfront.net/lFxb1Qjz-WBIS-LBg6ZElg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/lFxb1Qjz-WBIS-LBg6ZElg/normalized.jpg
515b116b223afa7c740002dd,"Palm Trees, Red","Drawing, Collage or other Work on Paper",Watercolor over graphite,1890,,,https://d32dm0rphc51dk.cloudfront.net/SXLEpTqj39WeVE3I1zdQuQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/SXLEpTqj39WeVE3I1zdQuQ/normalized.jpg
515b13f39562c8fee20008c0,"The Sabine Hills and Rocca Santo Stefano, Seen from Civitella","Drawing, Collage or other Work on Paper",Pen and brown ink with watercolor over graphite on wove paper,1869,,,https://d32dm0rphc51dk.cloudfront.net/Zzf5mOJy-igfH8G4IxGbjA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/Zzf5mOJy-igfH8G4IxGbjA/normalized.jpg
515b14ce38ad2d78ca00085c,Tantalus,"Drawing, Collage or other Work on Paper","Pen and black ink with watercolors, heightened in gold, on laid paper",1535/1540,,,https://d32dm0rphc51dk.cloudfront.net/rfjjSq1zEOnKO1UtdBmo1A/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/rfjjSq1zEOnKO1UtdBmo1A/normalized.jpg
515b16f838ad2d78ca000991,Allegory of Strength,"Drawing, Collage or other Work on Paper","Pen and brown ink with gray and brown wash, heightend with white, over black chalk",,,,https://d32dm0rphc51dk.cloudfront.net/W9zim_MUbumkFwuJ01OJ1w/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/W9zim_MUbumkFwuJ01OJ1w/normalized.jpg
515b26c738ad2d25a7000187,Way into Abergavenny from Llanfoist,"Drawing, Collage or other Work on Paper",Watercolor on wove paper,,,,https://d32dm0rphc51dk.cloudfront.net/aFKnAzlVev0xlhQOn9eTgg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/aFKnAzlVev0xlhQOn9eTgg/normalized.jpg
515b2a5a38ad2dfb2f000099,Lithographic Workshop,"Drawing, Collage or other Work on Paper",Pen and brown ink and graphite with brown wash heightened with white on laid paper,19th century,,,https://d32dm0rphc51dk.cloudfront.net/qxXFsmWko5jMfNbNGIsIuQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/qxXFsmWko5jMfNbNGIsIuQ/normalized.jpg
515b2dd538ad2d25a70004d6,Civitella Seen from the North,"Drawing, Collage or other Work on Paper","Oil paint over indented lines on beige prepared laid paper, partially varnished",1820/1825,,,https://d32dm0rphc51dk.cloudfront.net/U0WUVD_bi2pAG5HpBC2R5g/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/U0WUVD_bi2pAG5HpBC2R5g/normalized.jpg
515b2fe605635113a5001a8c,An Italianate Landscape with Shepherds,"Drawing, Collage or other Work on Paper",Pen and black and brown ink with brown and blue-gray wash over graphite on laid paper,ca. 1831,,,https://d32dm0rphc51dk.cloudfront.net/H2R0UHCIDseuiYvwAKnKqQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/H2R0UHCIDseuiYvwAKnKqQ/normalized.jpg
515b313d223afaab8f000712,Four Oval Compositions,"Drawing, Collage or other Work on Paper",Pen and brown ink with gray and yellow washes over graphite on laid paper,ca. 1775,,,https://d32dm0rphc51dk.cloudfront.net/YyAsTMuu6_J6O9Bisg_XMw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/YyAsTMuu6_J6O9Bisg_XMw/normalized.jpg
515b340a38ad2dfb2f00057f,Ruins of a Fortified Tower among Wooded Hills,"Drawing, Collage or other Work on Paper","Pen and black ink with watercolor, partially varnished (gum arabic?) over graphite on wove paper",1816/1821,,,https://d32dm0rphc51dk.cloudfront.net/uPjPDDqTGF8Yikqj04KldA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/uPjPDDqTGF8Yikqj04KldA/normalized.jpg
515b59fd9562c8fee2002adf,Le mari confident,"Drawing, Collage or other Work on Paper",Pen and india ink,1790,,,https://d32dm0rphc51dk.cloudfront.net/_MZ_mz5vM9c_PPQC6c26-w/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/_MZ_mz5vM9c_PPQC6c26-w/normalized.jpg
515b65faea092fc126000446,The Golden Age I,"Drawing, Collage or other Work on Paper",Red chalk on wove paper,1879,,,https://d32dm0rphc51dk.cloudfront.net/8e5EXLzYKRVX_oItnEEnYw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/8e5EXLzYKRVX_oItnEEnYw/normalized.jpg
515b6c701b12b0244a0005c7,The Glorification of a Prelate,"Drawing, Collage or other Work on Paper",Pen and black ink with gray wash over graphite on laid paper,ca. 1780,,,https://d32dm0rphc51dk.cloudfront.net/Kc5vQIA2C7IigaEu0d8Ang/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/Kc5vQIA2C7IigaEu0d8Ang/normalized.jpg
515b7770ea092fa6390000e2,A Woodland Path in Rosenthal in Winter,"Drawing, Collage or other Work on Paper",Pen and brown ink with gray and brown wash over graphite on light blue-green paper,1785,,,https://d32dm0rphc51dk.cloudfront.net/nO8q8ecGzoDbp09a6KonPw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/nO8q8ecGzoDbp09a6KonPw/normalized.jpg
515b796394714c2de00006c9,Illustration for Kensworth,"Drawing, Collage or other Work on Paper",Brush and black ink with gray wash over graphite,,,,https://d32dm0rphc51dk.cloudfront.net/8DeiVRWKNP3nqCaTyGLb8w/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/8DeiVRWKNP3nqCaTyGLb8w/normalized.jpg
515b7e29ea092f56b20006ea,The Last Judgment,"Drawing, Collage or other Work on Paper","Pen and brown ink with brown wash over traces of red and black chalk, squared for transfer with black chalk",1566/1569,,,https://d32dm0rphc51dk.cloudfront.net/t9NShh6OVRpcyT1iafg73g/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/t9NShh6OVRpcyT1iafg73g/normalized.jpg
515b7e5994714cb2e3000627,J.B. Cardon,"Drawing, Collage or other Work on Paper",Black chalk,1782,,,https://d32dm0rphc51dk.cloudfront.net/cdoADm6JkSTGaMzzJhtCIA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/cdoADm6JkSTGaMzzJhtCIA/normalized.jpg
515b7f52cd4b8ed0b9000358,Sun and Rain in the Serpentara near Olevano,"Drawing, Collage or other Work on Paper",Pen and brown and gray ink with watercolor over graphite on wove paper,1869,,,https://d32dm0rphc51dk.cloudfront.net/WUT4rnOriqYu9l6wJW9AZw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/WUT4rnOriqYu9l6wJW9AZw/normalized.jpg
515b8a8894714c2e38000327,Hermit Thrush,"Drawing, Collage or other Work on Paper","Black chalk, watercolor, and gouache over graphite",1820,,,https://d32dm0rphc51dk.cloudfront.net/AoBorSP35LqE1Tdmr40S5A/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/AoBorSP35LqE1Tdmr40S5A/normalized.jpg
515b8bc094714c2e38000371,A Storm over the Mountains near Nocera,"Drawing, Collage or other Work on Paper",Pen and brown ink with gray wash over graphite on laid paper,ca. 1787,,,https://d32dm0rphc51dk.cloudfront.net/I1iH2LaWTMn4YlZXnxdp-w/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/I1iH2LaWTMn4YlZXnxdp-w/normalized.jpg
515b91481b12b0244a000ee6,The Parson's Daughter from Taubenheim,"Drawing, Collage or other Work on Paper","Pen and brown and gray ink with watercolor, gouache, and gold over graphite on laid paper",1839,,,https://d32dm0rphc51dk.cloudfront.net/Xe87HIRLsxXWM9d8wrRB3w/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/Xe87HIRLsxXWM9d8wrRB3w/normalized.jpg
515b91ab1b12b0244a000f09,Head of a Bearded Man,"Drawing, Collage or other Work on Paper",Pastel on laid paper,1715,,,https://d32dm0rphc51dk.cloudfront.net/v64fXLAQPH8lmvEBrUT9HA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/v64fXLAQPH8lmvEBrUT9HA/normalized.jpg
515b95a394714c1d2e000663,Section of the Crossing and the West End of a Cathedral for Berlin,"Drawing, Collage or other Work on Paper","Graphite and watercolor on wove paper, laid down on presentation mount",1827,,,https://d32dm0rphc51dk.cloudfront.net/xV1JnHutggWu3g1dayCxxw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/xV1JnHutggWu3g1dayCxxw/normalized.jpg
515b9f32ea092f003c0006e2,Pfalzgraf Friedrich III,"Drawing, Collage or other Work on Paper","Pen and brown ink over black chalk, with face and hands developed in oil (?) on vellum (?) laid on canvas",1539,,,https://d32dm0rphc51dk.cloudfront.net/_4PVS1T_bC8jpCbyNPHgaQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/_4PVS1T_bC8jpCbyNPHgaQ/normalized.jpg
515ba05894714c2e38000a47,Study of a Head in Profile [verso],"Drawing, Collage or other Work on Paper",Gray wash and graphite on laid paper,,,,https://d32dm0rphc51dk.cloudfront.net/x3fjen1cn_N_P0WzBYSHwQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/x3fjen1cn_N_P0WzBYSHwQ/normalized.jpg
515ba17fea092f003c0007ee,A Cornfield at Sunset,"Drawing, Collage or other Work on Paper",Watercolor and gouache with black chalk over graphite on laid paper,,,,https://d32dm0rphc51dk.cloudfront.net/0Jl56bVWV3cKCAzpDWCDAQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/0Jl56bVWV3cKCAzpDWCDAQ/normalized.jpg
515ba763cd4b8ef7fd0015c7,"Hector of Troy, Alexander the Great and Julius Caesar","Drawing, Collage or other Work on Paper",Pen and black ink over traces of black chalk on on laid paper ruled in leadpoint,1492,,,https://d32dm0rphc51dk.cloudfront.net/6DIMA0_NSw56uL2uMs3PaA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/6DIMA0_NSw56uL2uMs3PaA/normalized.jpg
515bb67894714c2e380015ae,Christ before Herod,"Drawing, Collage or other Work on Paper","Pen and brown ink with brown and gray-brown wash, heightened with white gouache, on brown prepared laid paper",ca. 1590,,,https://d32dm0rphc51dk.cloudfront.net/RnKUY3-umvtCAXGtp9Pgcg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/RnKUY3-umvtCAXGtp9Pgcg/normalized.jpg
515bb758ea092ff5790010e4,Palaces on the Grand Canal in Venice,"Drawing, Collage or other Work on Paper",Watercolor and gouache with white heightening over graphite on wove paper,,,,https://d32dm0rphc51dk.cloudfront.net/qkZNbDRQOTTp0EyNJdTV9Q/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/qkZNbDRQOTTp0EyNJdTV9Q/normalized.jpg
